Y,MOE,Participant,EAR,MAR,Circularity,EAR_N,MAR_N,Circularity_N,MOE_N
0,3.235774426,2,0.265854581,0.860245454,0.413133539,-0.028541306,1.505754899,0.31902307,0.340087531
0,2.931872024,2,0.292712271,0.858194917,0.406697419,1.708486446,1.314460749,0.102765007,-1.400938625
0,3.091921148,2,0.28125,0.869602823,0.432066362,0.967161245,2.378701899,0.955178907,-0.484033365
0,3.151089352,2,0.281466847,0.886927184,0.42337734,0.981185859,3.994887938,0.663221813,-0.145064703
0,3.44596818,2,0.254216028,0.876020344,0.410324486,-0.781267606,2.977391085,0.224636963,1.544266309
0,3.282517202,2,0.269412399,0.884350833,0.400465907,0.201561432,3.754540719,-0.10661806,0.607872175
0,3.380589328,2,0.261990559,0.885682489,0.387174661,-0.278447857,3.878770672,-0.55321305,1.169717473
0,3.225507022,2,0.273620948,0.882566288,0.41092791,0.473750394,3.588060913,0.244912408,0.281266609
0,3.106794839,2,0.28125,0.873786049,0.432066362,0.967161245,2.768954158,0.955178907,-0.398823491
0,3.368422741,2,0.269198913,0.906775741,0.402148306,0.187754215,5.846555794,-0.050088282,1.100016324
0,3.216934806,2,0.273654347,0.880328193,0.409387952,0.47591048,3.379269441,0.193168783,0.232157251
0,3.091616171,2,0.289484797,0.894975878,0.423800274,1.499748763,4.745749028,0.677432682,-0.485780549
0,2.989387849,2,0.293871082,0.878494643,0.432871209,1.783432883,3.208217942,0.982222309,-1.071436277
0,2.975978777,2,0.30337498,0.902837501,0.431933263,2.398099798,5.479158155,0.95070667,-1.148255494
0,3.176097519,2,0.281215674,0.893168405,0.43373116,0.964941203,4.577130171,1.011117262,-0.001795438
0,3.359240114,2,0.26944428,0.905128033,0.421312976,0.203623359,5.692841469,0.593857745,1.047409985
0,3.141280926,2,0.277136588,0.870563876,0.397166955,0.70112527,2.468358378,-0.2174651,-0.201256182
0,3.108752055,2,0.281649314,0.875577885,0.425245238,0.992987007,2.936114217,0.725984466,-0.387610802
0,3.096677961,2,0.285886984,0.885299923,0.417584709,1.267059339,3.843081109,0.468585418,-0.456782066
0,3.407511488,2,0.262385761,0.894082496,0.386721478,-0.252888089,4.662405522,-0.568440289,1.32395181
0,3.042550883,2,0.293859505,0.894082496,0.435352632,1.782684094,4.662405522,1.065599824,-0.766870624
0,3.038918514,2,0.289484797,0.879720708,0.423800274,1.499748763,3.322597309,0.677432682,-0.787680102
0,3.376734161,2,0.265854581,0.897720246,0.398022556,-0.028541306,5.001770474,-0.188716311,1.147631614
0,3.079411087,2,0.289027221,0.890033627,0.445639834,1.470154914,4.284687422,1.411256873,-0.555702244
0,3.379169742,2,0.266129032,0.899295173,0.422825074,-0.010791102,5.148695156,0.644665286,1.16158481
0,3.093205674,2,0.277005492,0.856834959,0.42564146,0.692646614,1.187590462,0.739297788,-0.476674447
0,3.386362263,2,0.284480751,0.96335488,0.417380906,1.17611087,11.12481198,0.461737514,1.202790034
0,3.644240137,2,0.274484912,1.000288934,0.428779485,0.529627507,14.57038228,0.844737567,2.680146322
10,3.661438373,2,0.253726075,0.929002388,0.376160012,-0.812955429,7.920075102,-0.923312779,2.778673277
10,4.067320566,2,0.245771765,0.999632556,0.38174074,-1.3274024,14.50914889,-0.735796505,5.103931354
10,4.068134399,2,0.24635369,1.00219992,0.391322362,-1.289766283,14.7486578,-0.413847442,5.108593722
10,3.752969942,2,0.257999124,0.968262958,0.390009638,-0.536594924,11.58268562,-0.457955847,3.303048391
10,8.51946109,2,0.113684807,0.968533291,0.339956846,-9.870159245,11.60790489,-2.139763972,30.60979462
10,4.04533075,2,0.238253961,0.963816075,0.398251042,-1.813618259,11.16783679,-0.181039033,4.977953922
10,4.21674777,2,0.234643314,0.989431672,0.373279218,-2.047137747,13.55751053,-1.020109438,5.959984713
10,3.670564457,2,0.272437662,1,0.392015275,0.397221112,14.5434277,-0.39056507,2.830955694
10,2.705120946,2,0.340752675,0.921777198,0.459982148,4.815511518,7.246038604,1.893168443,-2.699972642
10,2.419080694,2,0.339173618,0.82048835,0.457908808,4.713385611,-2.203177127,1.82350281,-4.338668349
10,2.34143267,2,0.331453097,0.77607511,0.434113218,4.214059021,-6.346479176,1.023954677,-4.783506033
10,2.96190321,2,0.266737981,0.790052083,0.380503865,0.02859283,-5.042570241,-0.777356347,-1.228892997
10,2.617094841,2,0.309276405,0.809405685,0.427382929,2.77977598,-3.237076685,0.797812336,-3.204265305
10,2.683959714,2,0.310524197,0.833434435,0.416412131,2.860477216,-0.995439528,0.429186016,-2.821203202
10,2.586599284,2,0.310485086,0.803100501,0.436010251,2.857947683,-3.825286047,1.087696262,-3.37897127
10,5.223118268,2,0.147216204,0.768927646,0.283398812,-7.701507803,-7.013264642,-4.040152707,11.72537962
10,3.198017231,2,0.27620351,0.883303583,0.419053544,0.640778224,3.656842984,0.517939287,0.123780374
10,3.799167001,2,0.274484912,1.04281402,0.405507589,0.529627507,18.53753886,0.062785924,3.567706672
10,3.580203598,2,0.26917028,0.963684407,0.401113735,0.185902382,11.15555347,-0.084850586,2.31328746
10,3.249156074,2,0.288376284,0.936979553,0.374498266,1.428055403,8.66426319,-0.979148581,0.416749638
10,3.295545426,2,0.272437662,0.897830692,0.396028876,0.397221112,5.012073971,-0.255705344,0.68250955
10,3.188810988,2,0.292361517,0.932285617,0.426651798,1.685801349,8.22636684,0.773245819,0.071038736
10,3.489140238,2,0.264878022,0.924196565,0.388225803,-0.091700499,7.471740842,-0.517893934,1.79159467
10,3.145765327,2,0.29093972,0.915228084,0.402383661,1.593846307,6.635073116,-0.042180203,-0.175565505
10,3.26927962,2,0.2766286,0.904376243,0.413626588,0.668271029,5.622707123,0.335589849,0.532035404
10,2.796133373,2,0.292475371,0.817800146,0.427080914,1.693164906,-2.453959191,0.787664423,-2.178571646
10,3.46044867,2,0.254088024,0.879258565,0.371895726,-0.789546299,3.279484085,-1.06659571,1.627223576
10,3.65485268,2,0.257667756,0.941737687,0.371392527,-0.558026275,9.108148516,-1.08350356,2.740944509
10,3.401023499,2,0.278091195,0.94579469,0.400481002,0.762864765,9.486625507,-0.106110867,1.286782777
10,3.452221364,2,0.268663129,0.927484594,0.387243393,0.15310225,7.778480444,-0.550903576,1.580090169
10,3.610184124,2,0.261628154,0.944525807,0.367472803,-0.301886535,9.368251674,-1.215208959,2.485042863
10,3.472455018,2,0.261270265,0.907249243,0.369934759,-0.325033078,5.890728686,-1.132485561,1.696006733
10,3.293015328,2,0.276613318,0.910891895,0.401906305,0.667282658,6.230550919,-0.058219711,0.668014877
10,3.691390581,2,0.26128434,0.964502551,0.391295365,-0.324122791,11.23187799,-0.41475455,2.950266454
10,3.303813821,2,0.273304083,0.902945808,0.388270149,0.453257108,5.489262092,-0.51640388,0.729878351
10,3.444586568,2,0.278091195,0.957909196,0.426560163,0.762864765,10.61678526,0.770166821,1.536351196
10,3.195204424,2,0.27260214,0.871019563,0.406053006,0.407858735,2.510869278,0.081112306,0.107666085
10,3.125471756,2,0.284783974,0.890084266,0.413371949,1.19572186,4.289411479,0.327033818,-0.291825324
10,3.405677065,2,0.265333656,0.903640746,0.415704668,-0.062232279,5.554092707,0.40541476,1.313442582
10,3.06952843,2,0.295609892,0.907382967,0.438741652,1.895890814,5.903203753,1.179473199,-0.612318987
10,3.29364926,2,0.272656024,0.898033312,0.388773075,0.411343725,5.030976419,-0.499505229,0.67164661
10,3.370223895,2,0.272812319,0.919438596,0.428822302,0.421452121,7.027870895,0.846176271,1.110334953
10,3.461681256,2,0.261507516,0.905255666,0.40497326,-0.309688831,5.704748255,0.044832085,1.634284938
10,3.568244005,2,0.257759054,0.919747198,0.405870229,-0.552121538,7.05666037,0.074970852,2.244772158
10,3.491326104,2,0.261284782,0.912230379,0.404772511,-0.324094205,6.355417852,0.038086774,1.804117275
10,3.318738786,2,0.276049952,0.916137684,0.444335946,0.630846867,6.719929483,1.367445326,0.81538197
10,3.549545332,2,0.26129694,0.927485335,0.41041551,-0.323307839,7.778549573,0.227695433,2.137649353
10,3.334618541,2,0.269103413,0.897357231,0.408258588,0.181577721,4.967904916,0.155221353,0.906355481
10,3.803124037,2,0.261500239,0.994517845,0.393781573,-0.310159452,14.03199859,-0.331216257,3.590376135
10,4.554529005,2,0.216178614,0.984591768,0.360410053,-3.241346811,13.10599693,-1.452522208,7.895099283
10,3.298127637,2,0.288950673,0.952996202,0.396354252,1.465204212,10.15845304,-0.244772494,0.697302777
10,3.07076064,2,0.296382787,0.910120598,0.442544072,1.945878024,6.158596754,1.30723712,-0.60525978
10,3.330524153,2,0.280013909,0.932593087,0.385778164,0.887216752,8.255050682,-0.600136277,0.882899145
10,3.149371571,2,0.291968885,0.919518505,0.41288634,1.660407784,7.035325649,0.310716997,-0.154905697
10,3.337435338,2,0.284728085,0.950261573,0.394549983,1.192107257,9.903340057,-0.305397143,0.922492625
10,3.55381497,2,0.261473628,0.929228892,0.365257632,-0.311880551,7.941205632,-1.289640223,2.162109675
10,3.433140297,2,0.269768808,0.926154165,0.402876668,0.224612288,7.654364965,-0.025614837,1.470776666
10,3.586736219,2,0.258114607,0.925789011,0.388101484,-0.529126027,7.620299782,-0.522071137,2.350712183
10,3.443949195,2,0.276841883,0.953429381,0.399818815,0.682065195,10.19886423,-0.128360776,1.532699752
10,3.621653902,2,0.261625728,0.947517839,0.392258302,-0.302043417,9.647377711,-0.382399206,2.550752062
10,3.38882009,2,0.280931422,0.952026045,0.414682795,0.946557107,10.06794736,0.371079118,1.216870678
10,3.529047528,2,0.272835719,0.96285022,0.402211935,0.422965535,11.07773236,-0.047950319,2.020219501
10,3.577040294,2,0.273134136,0.977011809,0.400315106,0.442265712,12.39886414,-0.111685057,2.295165209
10,3.445743364,2,0.272835719,0.940121868,0.397497473,0.422965535,8.957409129,-0.20635947,1.542978361
10,3.532994842,2,0.276841883,0.978080945,0.380826393,0.682065195,12.49860361,-0.766519187,2.042833266
10,4.141455433,2,0.229719472,0.951372954,0.357299568,-2.365588484,10.00702058,-1.557036635,5.528642519
10,3.504971243,2,0.27640021,0.968774788,0.402177875,0.65349988,11.63043412,-0.049094765,1.8822889
10,3.39465477,2,0.281672466,0.956180781,0.397398923,0.994484354,10.4555418,-0.209670835,1.25029697
10,3.48345636,2,0.273134136,0.951450843,0.400315106,0.442265712,10.0142868,-0.111685057,1.759032307
10,3.877074156,2,0.257553858,0.998555407,0.387946553,-0.565392623,14.40866192,-0.527276938,4.014028894
10,3.428737262,2,0.277452327,0.951311131,0.410979458,0.721545775,10.00125311,0.246644452,1.445552122
10,3.976244817,2,0.261330791,1.039115202,0.400641073,-0.321118563,18.19247687,-0.100732359,4.58216759
10,4.407901096,2,0.214810662,0.946864153,0.352999987,-3.329819446,9.586395473,-1.701505501,7.055082806
10,3.691516638,2,0.262301408,0.968290011,0.40593433,-0.258343658,11.58520939,0.077124717,2.950988618
10,3.916433122,2,0.249726859,0.978038541,0.374338859,-1.071605747,12.49464773,-0.984504774,4.239512433
10,3.829435649,2,0.249709595,0.956246824,0.379665558,-1.072722303,10.46170293,-0.805524051,3.741112701
10,4.673894914,2,0.202599749,0.946929934,0.359644736,-4.119563313,9.592532206,-1.47823738,8.578934515
10,3.622411877,2,0.261625728,0.947716145,0.38256819,-0.302043417,9.665877614,-0.707993615,2.555094424
10,4.994521584,2,0.18826502,0.940293704,0.347289239,-5.046665472,8.973439611,-1.893390543,10.41577231
10,3.041773923,2,0.288044951,0.87616762,0.419399972,1.406626385,2.99113051,0.52957951,-0.771321751
10,3.510723546,2,0.242313115,0.850694357,0.375812168,-1.551091495,0.614734989,-0.935000595,1.915243258
10,3.649289865,2,0.241921863,0.882843001,0.362607268,-1.576395819,3.613875404,-1.378694295,2.709075705
10,3.595121759,2,0.24242534,0.871548616,0.375011725,-1.543833267,2.560224545,-0.961896028,2.398752099
10,5.50561538,2,0.166668354,0.917611851,0.337342312,-6.443435204,6.857454293,-2.227614112,13.34377703
10,2.803119922,2,0.312737714,0.876641318,0.448930087,3.003637003,3.035321636,1.52181162,-2.138546412
10,3.501097696,2,0.249513145,0.873569896,0.344999637,-1.085427764,2.748789317,-1.970322753,1.860097741
10,3.32450077,2,0.270173225,0.898191095,0.401461037,0.250768086,5.045695962,-0.073181015,0.848391793
10,3.531825549,2,0.266069509,0.93971109,0.397677624,-0.014640776,8.91908771,-0.200306269,2.036134504
10,3.109551618,2,0.292589752,0.909822938,0.410266363,1.700562543,6.130828119,0.222683992,-0.383030186
10,3.292025907,2,0.269925576,0.888601989,0.383238477,0.234751301,4.151130175,-0.685471513,0.662346583
10,3.329196277,2,0.269705398,0.897902207,0.382420046,0.220511248,5.018745635,-0.712971344,0.875291876
10,3.03138435,2,0.306292293,0.928489664,0.43594776,2.586777774,7.872243161,1.085596541,-0.830842566
10,2.972716908,2,0.309774752,0.920872642,0.447605712,2.812006642,7.161652741,1.47731172,-1.166942413
10,3.258888401,2,0.28589856,0.931711502,0.393711264,1.267808034,8.172807773,-0.333578701,0.472505159
10,3.256631178,2,0.285570422,0.929997538,0.39699021,1.24658558,8.01291246,-0.223403862,0.459573756
10,3.330590362,2,0.274109835,0.912947573,0.394134064,0.505369274,6.422324749,-0.319372307,0.883278451
10,3.017014883,2,0.304650314,0.91913453,0.439633237,2.480582336,6.999504663,1.209431098,-0.913163788
10,3.368521931,2,0.276994276,0.933061292,0.422009906,0.691921208,8.298729401,0.617275087,1.100584573
10,3.838168269,2,0.24601723,0.944255525,0.359434815,-1.311526921,9.343037139,-1.485290874,3.791141
10,3.354933512,2,0.281432494,0.944187306,0.410078052,0.978964105,9.336672987,0.216356599,1.022737893
10,3.714873869,2,0.253840375,0.942984975,0.396472999,-0.805563085,9.224507751,-0.240782501,3.084799839
10,3.274796062,2,0.286118821,0.936980789,0.393616001,1.282053466,8.664378476,-0.336779593,0.56363854
10,3.367741567,2,0.277825128,0.935643232,0.372183772,0.745656804,8.539598098,-1.056917193,1.09611395
10,3.491125452,2,0.258267911,0.901645679,0.381758854,-0.519211041,5.367973372,-0.735187847,1.802967761
10,3.489863818,2,0.265818033,0.927668735,0.405804272,-0.030905067,7.795658884,0.072754675,1.795739988
10,3.330155147,2,0.274287863,0.913421138,0.39181381,0.516883285,6.466503468,-0.397334449,0.880785145
10,3.42555339,2,0.276792082,0.948166055,0.421407351,0.678844296,9.70784965,0.597028802,1.427312041
10,3.334166145,2,0.282035677,0.940353806,0.406616903,1.01797509,8.979046503,0.100059615,0.903763751
10,3.684022399,2,0.258010587,0.950516784,0.383363424,-0.535853536,9.927148627,-0.681273197,2.908054884
10,3.967722454,2,0.234260643,0.929481213,0.377319028,-2.071887107,7.964744555,-0.884369064,4.533343836
10,3.598630737,2,0.257916176,0.928145079,0.381364472,-0.541959616,7.840096894,-0.748439351,2.418854676
10,3.372770413,2,0.278855005,0.940513911,0.393583438,0.812264359,8.993982707,-0.33787373,1.1249237
10,3.264269113,2,0.282297781,0.921495929,0.382380173,1.034926767,7.219799046,-0.714311101,0.503330716
10,3.248630641,2,0.289449466,0.940314403,0.420991147,1.49746372,8.975370648,0.583044083,0.413739489
10,3.286423437,2,0.300050186,0.986091962,0.430158146,2.183067924,13.24594975,0.891061544,0.630250599
10,3.513379925,2,0.274109835,0.96305199,0.394134064,0.505369274,11.09655548,-0.319372307,1.930461389
10,3.534864444,2,0.269412399,0.952336308,0.382061762,0.201561432,10.09689174,-0.72500995,2.053544026
10,3.635239826,2,0.262005994,0.952454624,0.368306815,-0.277449621,10.10792939,-1.187185589,2.628584449
10,3.097727572,2,0.297900553,0.922814756,0.394604255,2.044039888,7.342832221,-0.303573574,-0.450768947
10,3.030345808,2,0.312890381,0.948166055,0.432648505,3.013510759,9.70784965,0.974739297,-0.836792265
10,3.154557676,2,0.300156668,0.946861522,0.427707489,2.189954712,9.58615003,0.808717764,-0.125195022
10,3.410818127,2,0.277218901,0.945543254,0.415336746,0.706448933,9.463169053,0.393052335,1.342895211
10,3.284738881,2,0.286780631,0.94199949,0.391352774,1.324856197,9.132572046,-0.412825573,0.620599945
10,3.645647507,2,0.265462559,0.967782917,0.374353425,-0.053895422,11.53790262,-0.984015368,2.688209001
10,3.558896533,2,0.26210497,0.932804469,0.385041613,-0.271048322,8.274770494,-0.624884896,2.191221439
10,3.350445877,2,0.284896354,0.954529815,0.416388534,1.202990102,10.3015235,0.428393128,0.997028688
10,3.333989181,2,0.284783974,0.949466687,0.395793782,1.19572186,9.829185295,-0.263604649,0.902749937
10,7.486161721,2,0.126664615,0.948231792,0.290989288,-9.030686944,9.713982279,-3.785107505,24.69012693
10,3.089028889,2,0.29765877,0.919476539,0.414177216,2.028402512,7.031410621,0.354091313,-0.500602824
10,3.267388936,2,0.276977991,0.904994824,0.433443635,0.69086801,5.680414374,1.001456224,0.521203865
10,2.681652686,2,0.322466912,0.86474426,0.45841129,3.632875259,1.925447603,1.840386547,-2.834419932
10,3.49048401,2,0.265822134,0.927847908,0.391318891,-0.030639825,7.8123739,-0.413964067,1.799293002
10,3.26467436,2,0.277963052,0.907458849,0.417818463,0.754577061,5.910282739,0.476439735,0.505652331
10,3.491782212,2,0.269768808,0.941973924,0.388720572,0.224612288,9.130187067,-0.50126938,1.806730271
10,3.260203759,2,0.277683411,0.9053045,0.406135336,0.736491212,5.709304028,0.083878656,0.480040711
10,3.3759713,2,0.284514801,0.960513804,0.417331479,1.178313091,10.85976862,0.460076722,1.143261257
10,3.628888085,2,0.261640686,0.949464769,0.407710682,-0.301075997,9.829006397,0.13681135,2.592195968
10,3.454653098,2,0.269938506,0.932543895,0.389979062,0.235587545,8.250461578,-0.458983245,1.594021328
10,3.235026485,2,0.292307692,0.945623126,0.430461831,1.682320243,9.47062036,0.901265553,0.335802652
10,3.687901529,2,0.257686707,0.950323201,0.3822916,-0.556800578,9.909089377,-0.717287219,2.930278027
10,3.751873619,2,0.246168469,0.923592986,0.382404686,-1.301745462,7.415433125,-0.713487473,3.296767664
10,3.606244152,2,0.268944472,0.969879429,0.40605935,0.171298156,11.73348584,0.081325474,2.462471165
10,3.555271222,2,0.273137587,0.971078202,0.388498353,0.442488901,11.84531911,-0.508736081,2.170452398
10,3.485439659,2,0.273304083,0.952584891,0.388465699,0.453257108,10.12008194,-0.509833283,1.770394426
10,3.279146086,2,0.289027221,0.947762479,0.399848873,1.470154914,9.670200108,-0.127350815,0.588559388
10,3.212157731,2,0.284480751,0.913797044,0.41726921,1.17611087,6.501571666,0.457984446,0.204789872
10,3.555559952,2,0.265792314,0.945040507,0.403131742,-0.032568436,9.416267942,-0.017044167,2.1721065
10,3.498123759,2,0.265562985,0.928972187,0.402158811,-0.047400358,7.917257634,-0.049735327,1.843060353
10,3.616047416,2,0.261841283,0.946830494,0.391076138,-0.288102355,9.583255478,-0.422120723,2.518633069
10,3.584199073,2,0.261486153,0.937218426,0.367907441,-0.311070491,8.686547609,-1.200604832,2.336177133
10,3.408625925,2,0.273583525,0.932543895,0.38746646,0.471330054,8.250461578,-0.543408389,1.330336306
10,3.733252455,2,0.269227917,1.005095784,0.388112362,0.189630068,15.01881232,-0.521705623,3.190088899
10,3.547514326,2,0.281158127,0.997412482,0.415231981,0.961219313,14.30203871,0.38953215,2.126013925
10,3.536512183,2,0.269705398,0.953816426,0.405630269,0.220511248,10.23497162,0.066908058,2.062983759
10,3.324024416,2,0.297979673,0.990491709,0.417809735,2.049157009,13.65640119,0.476146465,0.84566281
10,3.628312968,2,0.265712136,0.964086789,0.37704128,-0.037753964,11.19309165,-0.893701595,2.588901178
10,5.423608367,2,0.167965612,0.910979699,0.342605699,-6.359534699,6.238742144,-2.050760704,12.87396714
10,3.830884644,2,0.249756572,0.956788618,0.367810674,-1.069684018,10.51224673,-1.203856258,3.749413844
10,3.786316027,2,0.246131984,0.931933474,0.384086966,-1.304105198,8.19351551,-0.656961706,3.494084743
10,3.827263906,2,0.241921863,0.925898813,0.371625294,-1.576395819,7.630543187,-1.075682425,3.728671004
10,3.262631351,2,0.281112771,0.917167341,0.404377811,0.958285951,6.815986024,0.024824611,0.493948143
10,3.337771416,2,0.276890311,0.924196565,0.396361807,0.685197261,7.471740842,-0.244518622,0.924417984
10,3.17927444,2,0.292273106,0.929216415,0.433165364,1.680083353,7.940041617,0.992106114,0.016404819
10,3.282643377,2,0.280373554,0.920366391,0.405768849,0.910476894,7.114424693,0.071564414,0.608595016
10,3.436386239,2,0.273304083,0.939178391,0.391110157,0.453257108,8.869392314,-0.42097768,1.489372339
10,3.211216997,2,0.288044951,0.924974842,0.416477752,1.406626385,7.544346203,0.431390906,0.199400503
10,3.352331901,2,0.270040478,0.90526531,0.401741734,0.24218265,5.705648013,-0.063749407,1.00783353
10,3.615423496,2,0.261640686,0.945941884,0.383787583,-0.301075997,9.500357229,-0.667021166,2.515058695
10,3.379230297,2,0.272812319,0.921895653,0.433842685,0.421452121,7.257089276,1.014864569,1.16193172
10,3.39955145,2,0.273533552,0.929891384,0.419316456,0.46809807,8.003009379,0.526773297,1.278349556
10,3.860306893,2,0.249725794,0.964018202,0.383486566,-1.071674639,11.1866932,-0.677135552,3.917970936
10,3.645441298,2,0.261871774,0.954638181,0.368915058,-0.286130316,10.31163294,-1.166748208,2.68702765
10,3.47705121,2,0.273366916,0.950510766,0.416842914,0.457320822,9.926587231,0.443660603,1.72233785
10,3.511809591,2,0.273304083,0.959791901,0.391003727,0.453257108,10.79242243,-0.424553789,1.921465104
10,3.624388083,2,0.253791623,0.919839332,0.378407052,-0.808716142,7.065255507,-0.847810716,2.566415908
10,3.631889467,2,0.24142022,0.876811554,0.357958819,-1.608839675,3.051202953,-1.534885359,2.609390581
10,3.638567448,2,0.254157284,0.924768419,0.379502212,-0.785066912,7.525089024,-0.811012584,2.647648058
10,3.566848277,2,0.26533685,0.946416287,0.380679765,-0.062025683,9.544614109,-0.77144599,2.236776177
10,3.504370328,2,0.261625728,0.916833439,0.392258302,-0.302043417,6.784836326,-0.382399206,1.87884632
10,3.712614819,2,0.249749289,0.927222913,0.394637552,-1.070155046,7.754068205,-0.302454795,3.071857967
10,3.70234023,2,0.249878019,0.925133442,0.372285809,-1.061829421,7.559141953,-1.053488662,3.012995883
10,3.798055891,2,0.250213064,0.950323201,0.395334002,-1.040160311,9.909089377,-0.279053592,3.561341235
10,3.896738289,2,0.241433542,0.940803329,0.380919577,-1.607978039,9.020982486,-0.763388134,4.126682726
10,3.680716863,2,0.250213064,0.920963444,0.395334002,-1.040160311,7.170123626,-0.279053592,2.889117798
10,7.274379142,2,0.128514354,0.934862136,0.327833166,-8.91105462,8.466729772,-2.547127949,23.47684593
10,3.618732298,2,0.254088024,0.919476539,0.399787021,-0.789546299,7.031410621,-0.129429087,2.534014488
10,3.363020189,2,0.269198913,0.90532138,0.410036001,0.187754215,5.710878747,0.214943653,1.069065651
10,3.394568917,2,0.265333656,0.90069338,0.378588747,-0.062232279,5.279133594,-0.841705614,1.249805127
10,3.239878177,2,0.28589856,0.926276506,0.416365479,1.267808034,7.665778133,0.427618446,0.363597503
10,3.314809221,2,0.269938506,0.894794648,0.404529653,0.235587545,4.728842082,0.029926609,0.792869886
10,3.033134434,2,0.304558536,0.923766981,0.440143107,2.474646572,7.431665082,1.22656305,-0.820816511
10,3.387804072,2,0.265792314,0.900452284,0.416742217,-0.032568436,5.256641753,0.440277126,1.211050012
10,3.697123858,2,0.253928291,0.938804341,0.393999479,-0.799877102,8.834497299,-0.323894461,2.983111815
10,3.256565141,2,0.27260214,0.887746626,0.387050658,0.407858735,4.071333532,-0.557379621,0.459195437
10,3.054188546,2,0.295609892,0.902848346,0.432712744,1.895890814,5.480169867,0.976897777,-0.700199629
10,3.26961356,2,0.280270861,0.916377409,0.404381489,0.903835218,6.74229342,0.024948167,0.53394851
10,3.365129366,2,0.269531767,0.907009266,0.409979276,0.209281644,5.86834125,0.213037665,1.081148912
10,3.53825121,2,0.265822134,0.940545487,0.420968377,-0.030639825,8.996928444,0.582278977,2.072946467
10,3.373954431,2,0.269103413,0.907942653,0.403657187,0.181577721,5.95541678,0.000611149,1.131706821
10,3.329240356,2,0.273404128,0.910228055,0.39314568,0.459727492,6.168621417,-0.352582715,0.8755444
10,3.507739129,2,0.265333656,0.930721246,0.397147537,-0.062232279,8.08042703,-0.218117574,1.898145836
10,3.407978686,2,0.262088777,0.893192965,0.42042559,-0.272095639,4.57942136,0.564040979,1.326628338
10,3.517873626,2,0.261507516,0.919950393,0.386688885,-0.309688831,7.07561631,-0.569535429,1.956205347
10,3.810792842,2,0.246277443,0.938512317,0.399232633,-1.294697569,8.807254415,-0.148056916,3.634309942
10,3.575576888,2,0.265495395,0.949299199,0.423264111,-0.051771735,9.813560415,0.65941723,2.286781505
10,3.664343186,2,0.261772886,0.959225693,0.392641573,-0.292525919,10.73960095,-0.369521032,2.795314659
10,3.442510573,2,0.272926497,0.939552351,0.384508793,0.428836613,8.904278995,-0.642788024,1.52445803
10,3.306100557,2,0.285678299,0.944481184,0.401851475,1.253562601,9.364088815,-0.060062038,0.742978828
10,3.350024428,2,0.276890311,0.927589305,0.420879987,0.685197261,7.788248865,0.579309028,0.994614248
10,3.282485911,2,0.293723111,0.964141974,0.439641301,1.773862799,11.1982398,1.209702056,0.607692907
10,3.685178506,2,0.261414744,0.963359997,0.388928141,-0.315688854,11.12528932,-0.494294918,2.914678103
10,4.066272999,2,0.238108513,0.968214216,0.370292089,-1.823025164,11.57813847,-1.120479021,5.097929948
10,3.756658586,2,0.253680797,0.952992144,0.380482917,-0.815883818,10.15807446,-0.778060206,3.324180256
10,3.581224199,2,0.273404128,0.979121477,0.397430906,0.459727492,12.59567463,-0.208596166,2.319134378
10,3.777409394,2,0.253816111,0.958767363,0.397688501,-0.807132325,10.6968435,-0.199940804,3.44305954
10,3.770930979,2,0.250121803,0.943192054,0.385012661,-1.046062652,9.243826139,-0.625857717,3.405945355
10,3.837234562,2,0.253802025,0.973897902,0.39976217,-0.808043364,12.10836835,-0.130264093,3.785791882
10,3.77548447,2,0.249969429,0.943755696,0.373477732,-1.055917475,9.296408178,-1.013439236,3.432031845
10,4.251641004,2,0.222058173,0.944111635,0.379180986,-2.861084853,9.329613645,-0.821805978,6.159884522
10,3.977839679,2,0.242181705,0.963359997,0.375839077,-1.559590431,11.12528932,-0.934096413,4.591304397
10,3.571295724,2,0.265333656,0.94758495,0.397147537,-0.062232279,9.653638488,-0.218117574,2.262255151
10,3.351757207,2,0.284682944,0.954188111,0.420369894,1.189187783,10.26964601,0.562169538,1.004541167
10,3.590491609,2,0.26533685,0.952689734,0.404287466,-0.062025683,10.12986269,0.021788956,2.372226434
10,3.446087038,2,0.276890311,0.954188111,0.423414213,0.685197261,10.26964601,0.664460766,1.544947239
10,3.536773289,2,0.276792082,0.978950842,0.406478747,0.678844296,12.57975613,0.095417481,2.064479606
10,3.900950308,2,0.249725794,0.974167911,0.387978067,-1.071674639,12.13355747,-0.526218053,4.150812954
10,3.598865289,2,0.269103413,0.968466933,0.410260583,0.181577721,11.60171434,0.222489783,2.4201984
10,3.544272944,2,0.273366916,0.968886964,0.411528533,0.457320822,11.64089897,0.26509375,2.107444373
10,3.171838873,2,0.293723111,0.931642381,0.427699537,1.773862799,8.166359525,0.808450583,-0.026192796
10,3.180715102,2,0.296730148,0.943814062,0.414127616,1.968343637,9.301853082,0.352424734,0.024658226
10,3.148447002,2,0.304548287,0.958854142,0.431378661,2.473983774,10.70493913,0.932071659,-0.16020246
10,3.162472429,2,0.312157242,0.987188671,0.43005341,2.966094801,13.34826149,0.887542326,-0.079852204
10,3.25969521,2,0.304939281,0.994009113,0.430688848,2.499271361,13.98453907,0.908893465,0.477127288
10,3.37622411,2,0.281135137,0.949175226,0.432061133,0.95973242,9.801995017,0.955003191,1.144709583
